hashtags,tweets,neg,neu,pos,compound
namo,INCIndia smritiirani NaMo स्वछता Crisis since 2014🤔🤔🤔,0.406,0.594,0.0,-0.6249
namo,RT DevFadnavis Released book ‘Rashtra PrathamNaMo Sarvottam’ राष्ट्र प्रथमनमो सर्वोत्तम Anand Deodhar ji Mumbai book…,0.0,1.0,0.0,0.0
namo,RT DevFadnavis Released book ‘Rashtra PrathamNaMo Sarvottam’ राष्ट्र प्रथमनमो सर्वोत्तम Anand Deodhar ji Mumbai book…,0.0,1.0,0.0,0.0
namo,RT DevFadnavis Released book ‘Rashtra PrathamNaMo Sarvottam’ राष्ट्र प्रथमनमो सर्वोत्तम Anand Deodhar ji Mumbai book…,0.0,1.0,0.0,0.0
namo,RT DevFadnavis Released book ‘Rashtra PrathamNaMo Sarvottam’ राष्ट्र प्रथमनमो सर्वोत्तम Anand Deodhar ji Mumbai book…,0.0,1.0,0.0,0.0
namo,RT DevFadnavis Released book ‘Rashtra PrathamNaMo Sarvottam’ राष्ट्र प्रथमनमो सर्वोत्तम Anand Deodhar ji Mumbai book…,0.0,1.0,0.0,0.0
namo,RT RevanasiddeshR Oh God please give eyes see truth anti Modi anti nation intellectuals like geetv79 prakashraaj amp s…,0.162,0.423,0.415,0.7351
namo,RT DevFadnavis Released book ‘Rashtra PrathamNaMo Sarvottam’ राष्ट्र प्रथमनमो सर्वोत्तम Anand Deodhar ji Mumbai book…,0.0,1.0,0.0,0.0
namo,RT DevFadnavis Released book ‘Rashtra PrathamNaMo Sarvottam’ राष्ट्र प्रथमनमो सर्वोत्तम Anand Deodhar ji Mumbai book…,0.0,1.0,0.0,0.0
namo,RT DevFadnavis Released book ‘Rashtra PrathamNaMo Sarvottam’ राष्ट्र प्रथमनमो सर्वोत्तम Anand Deodhar ji Mumbai book…,0.0,1.0,0.0,0.0
namo,RT DevFadnavis Released book ‘Rashtra PrathamNaMo Sarvottam’ राष्ट्र प्रथमनमो सर्वोत्तम Anand Deodhar ji Mumbai book…,0.0,1.0,0.0,0.0
namo,RT ProfSRK JhaSanjay Mr Sanjay MahatmaGandhi ji dissolve Congress Independence work left Gandhiji in…,0.0,1.0,0.0,0.0
amitshah,RT manjeetmaithil AmitShah bjpbiharstate NarendraModi httpstcoyFqfphGl4G,0.0,1.0,0.0,0.0
amitshah,RT kushwapratap मादिनेश शर्मा जीक्या यही आपका साफ्ट कार्नर है। BEDTET2011 yogiadityanath amitshah kpmaurya narendramodi httpst…,0.0,1.0,0.0,0.0
amitshah,RT manjeetmaithil bjp4india AmitShah httpstcotsRwY3A4nH,0.0,1.0,0.0,0.0
amitshah,RT manjeetmaithil bjp4india AmitShah httpstcoKDVGa9FHoR,0.0,1.0,0.0,0.0
amitshah,RT manjeetmaithil bjp4india NarendraModi AmitShah bjp httpstcoFtKtqR0qIK,0.0,1.0,0.0,0.0
amitshah,RT manjeetmaithil bjp4india AmitShah httpstcoQTPOP5pPqe,0.0,1.0,0.0,0.0
amitshah,RT manjeetmaithil BJP4Jind AmitShah httpstcovnKTK81ExK,0.0,1.0,0.0,0.0
amitshah,RT RDPrajapatiBJP मोदी है तो मुमकिन है AmitShah आरडीप्रजापति टीकमगढ़लोकसभा BJP4MP BJP4INDIA RDPrajapatiBJP rdprajapati BJP4…,0.0,1.0,0.0,0.0
amitshah,RT RDPrajapatiBJP मोदी है तो मुमकिन है AmitShah आरडीप्रजापति टीकमगढ़लोकसभा BJP4MP BJP4INDIA RDPrajapatiBJP rdprajapati BJP4…,0.0,1.0,0.0,0.0
amitshah,RT aamalwaparty Rahulgandhi respect people tamilnadu Translator Narendra Modi tamil people 😡😡😡 prettypadmaj…,0.0,0.795,0.205,0.4767
amitshah,मोदी जी देवरिया लोकसभा सीट पे नया उम्मीदवर उतारिए वरना ये सीट आपके हाथ से जा सकती है संदीप कुमार जायसवाल 97218… httpstco8vk7fR4C3E,0.0,1.0,0.0,0.0
amitshah,RT RDPrajapatiBJP मोदी है तो मुमकिन है AmitShah आरडीप्रजापति टीकमगढ़लोकसभा BJP4MP BJP4INDIA RDPrajapatiBJP rdprajapati BJP4…,0.0,1.0,0.0,0.0
amitshah,RT RDPrajapatiBJP मोदी है तो मुमकिन है AmitShah आरडीप्रजापति टीकमगढ़लोकसभा BJP4MP BJP4INDIA RDPrajapatiBJP rdprajapati BJP4…,0.0,1.0,0.0,0.0
amitshah,RT RDPrajapatiBJP मोदी है तो मुमकिन है AmitShah आरडीप्रजापति टीकमगढ़लोकसभा BJP4MP BJP4INDIA RDPrajapatiBJP rdprajapati BJP4…,0.0,1.0,0.0,0.0
amitshah,RT aamalwaparty Rahulgandhi respect people tamilnadu Translator Narendra Modi tamil people 😡😡😡 prettypadmaj…,0.0,0.795,0.205,0.4767
amitshah,RT RDPrajapatiBJP मोदी है तो मुमकिन है AmitShah आरडीप्रजापति टीकमगढ़लोकसभा BJP4MP BJP4INDIA RDPrajapatiBJP rdprajapati BJP4…,0.0,1.0,0.0,0.0
amitshah,RT RDPrajapatiBJP मोदी है तो मुमकिन है AmitShah आरडीप्रजापति टीकमगढ़लोकसभा BJP4MP BJP4INDIA RDPrajapatiBJP rdprajapati BJP4…,0.0,1.0,0.0,0.0
amitshah,RT aamalwaparty Rahulgandhi respect people tamilnadu Translator Narendra Modi tamil people 😡😡😡 prettypadmaj…,0.0,0.795,0.205,0.4767
amitshah,RT aamalwaparty Rahulgandhi respect people tamilnadu Translator Narendra Modi tamil people 😡😡😡 prettypadmaj…,0.0,0.795,0.205,0.4767
amitshah,RT RDPrajapatiBJP मोदी है तो मुमकिन है AmitShah आरडीप्रजापति टीकमगढ़लोकसभा BJP4MP BJP4INDIA RDPrajapatiBJP rdprajapati BJP4…,0.0,1.0,0.0,0.0
amitshah,RT SyedMehaboob7 scribeprashant understood BJP slogan MeraBoothSabseMazboot MeraBootSabseMazboot Article35A…,0.0,1.0,0.0,0.0
amitshah,RT RDPrajapatiBJP मोदी है तो मुमकिन है AmitShah आरडीप्रजापति टीकमगढ़लोकसभा BJP4MP BJP4INDIA RDPrajapatiBJP rdprajapati BJP4…,0.0,1.0,0.0,0.0
amitshah,RT aamalwaparty Rahulgandhi respect people tamilnadu Translator Narendra Modi tamil people 😡😡😡 prettypadmaj…,0.0,0.795,0.205,0.4767
amitshah,Rahulgandhi respect people tamilnadu Translator Narendra Modi tamil people 😡😡😡… httpstcotRmBUya4Hr,0.0,0.763,0.237,0.4767
amitshah,RT RDPrajapatiBJP मोदी है तो मुमकिन है AmitShah आरडीप्रजापति टीकमगढ़लोकसभा BJP4MP BJP4INDIA RDPrajapatiBJP rdprajapati BJP4…,0.0,1.0,0.0,0.0
amitshah,RT RDPrajapatiBJP मोदी है तो मुमकिन है AmitShah आरडीप्रजापति टीकमगढ़लोकसभा BJP4MP BJP4INDIA RDPrajapatiBJP rdprajapati BJP4…,0.0,1.0,0.0,0.0
amitshah,RT MalikDasi येज्ञानअनमोलहै सतगुरु रामपालजी महाराज का ज्ञान इतना निर्मल है जो शरीर को भी निर्मल कर देता है पाप छुड़वा देता है कुरी…,0.0,1.0,0.0,0.0
amitshah,RT DineshK40361012 अब किसी से वादा मत करियेगा ।। यूपी में मरता शिक्षामित्र ।। उत्तरप्रदेश bbcnews bbchinde NarendraModi AmitSha…,0.0,1.0,0.0,0.0
amitshah,RT RDPrajapatiBJP मोदी है तो मुमकिन है AmitShah आरडीप्रजापति टीकमगढ़लोकसभा BJP4MP BJP4INDIA RDPrajapatiBJP rdprajapati BJP4…,0.0,1.0,0.0,0.0
amitshah,RT RDPrajapatiBJP मोदी है तो मुमकिन है AmitShah आरडीप्रजापति टीकमगढ़लोकसभा BJP4MP BJP4INDIA RDPrajapatiBJP rdprajapati BJP4…,0.0,1.0,0.0,0.0
amitshah,RT RDPrajapatiBJP मोदी है तो मुमकिन है AmitShah आरडीप्रजापति टीकमगढ़लोकसभा BJP4MP BJP4INDIA RDPrajapatiBJP rdprajapati BJP4…,0.0,1.0,0.0,0.0
amitshah,See BJP astrology 2019 LOK SABHA ELECTION See httpstcooijhZk2FyQ win bjp astrology insee… httpstcoJ6515t1lqI,0.0,0.774,0.226,0.5859
amitshah,Hahaha ModiHaiToMumkinHai amitshah httpstcoovGrhhFbI7,0.0,0.455,0.545,0.5574
amitshah,RT PunchnamuNews ગુજરાતની ગાંધીનગર બેઠક પરથી લોકસભા ચૂંટણી લડી શકે છે અમિત શાહ SOURCE AmitShah Gandhinagar LokSabhaElection…,0.0,1.0,0.0,0.0
amitshah,BJPVijaySankalpBikeRally साफ़नीयतसहीविकास भारतीयजनतापार्टी जिंदाबाद BJP WeSupportBharatBhushanKapoor local… httpstcoDsgY2QNfh4,0.0,1.0,0.0,0.0
amitshah,RT PunchnamuNews ગુજરાતની ગાંધીનગર બેઠક પરથી લોકસભા ચૂંટણી લડી શકે છે અમિત શાહ SOURCE AmitShah Gandhinagar LokSabhaElection…,0.0,1.0,0.0,0.0
amitshah,RT RDPrajapatiBJP मोदी है तो मुमकिन है AmitShah आरडीप्रजापति टीकमगढ़लोकसभा BJP4MP BJP4INDIA RDPrajapatiBJP rdprajapati BJP4…,0.0,1.0,0.0,0.0
amitshah,RT RDPrajapatiBJP मोदी है तो मुमकिन है AmitShah आरडीप्रजापति टीकमगढ़लोकसभा BJP4MP BJP4INDIA RDPrajapatiBJP rdprajapati BJP4…,0.0,1.0,0.0,0.0
amitshah,RT RDPrajapatiBJP मोदी है तो मुमकिन है AmitShah आरडीप्रजापति टीकमगढ़लोकसभा BJP4MP BJP4INDIA RDPrajapatiBJP rdprajapati BJP4…,0.0,1.0,0.0,0.0
amitshah,RT RDPrajapatiBJP मोदी है तो मुमकिन है AmitShah आरडीप्रजापति टीकमगढ़लोकसभा BJP4MP BJP4INDIA RDPrajapatiBJP rdprajapati BJP4…,0.0,1.0,0.0,0.0
amitshah,RT RDPrajapatiBJP मोदी है तो मुमकिन है AmitShah आरडीप्रजापति टीकमगढ़लोकसभा BJP4MP BJP4INDIA RDPrajapatiBJP rdprajapati BJP4…,0.0,1.0,0.0,0.0
amitshah,RT RDPrajapatiBJP मोदी है तो मुमकिन है AmitShah आरडीप्रजापति टीकमगढ़लोकसभा BJP4MP BJP4INDIA RDPrajapatiBJP rdprajapati BJP4…,0.0,1.0,0.0,0.0
amitshah,RT RDPrajapatiBJP मोदी है तो मुमकिन है AmitShah आरडीप्रजापति टीकमगढ़लोकसभा BJP4MP BJP4INDIA RDPrajapatiBJP rdprajapati BJP4…,0.0,1.0,0.0,0.0
amitshah,RT RDPrajapatiBJP मोदी है तो मुमकिन है AmitShah आरडीप्रजापति टीकमगढ़लोकसभा BJP4MP BJP4INDIA RDPrajapatiBJP rdprajapati BJP4…,0.0,1.0,0.0,0.0
amitshah,RT RDPrajapatiBJP मोदी है तो मुमकिन है AmitShah आरडीप्रजापति टीकमगढ़लोकसभा BJP4MP BJP4INDIA RDPrajapatiBJP rdprajapati BJP4…,0.0,1.0,0.0,0.0
amitshah,RT RDPrajapatiBJP मोदी है तो मुमकिन है AmitShah आरडीप्रजापति टीकमगढ़लोकसभा BJP4MP BJP4INDIA RDPrajapatiBJP rdprajapati BJP4…,0.0,1.0,0.0,0.0
amitshah,ગુજરાતની ગાંધીનગર બેઠક પરથી લોકસભા ચૂંટણી લડી શકે છે અમિત શાહ SOURCE AmitShah Gandhinagar LokSabhaElections2019,0.0,1.0,0.0,0.0
amitshah,RT RDPrajapatiBJP मोदी है तो मुमकिन है AmitShah आरडीप्रजापति टीकमगढ़लोकसभा BJP4MP BJP4INDIA RDPrajapatiBJP rdprajapati BJP4…,0.0,1.0,0.0,0.0
amitshah,RT RDPrajapatiBJP मोदी है तो मुमकिन है AmitShah आरडीप्रजापति टीकमगढ़लोकसभा BJP4MP BJP4INDIA RDPrajapatiBJP rdprajapati BJP4…,0.0,1.0,0.0,0.0
amitshah,RT RDPrajapatiBJP मोदी है तो मुमकिन है AmitShah आरडीप्रजापति टीकमगढ़लोकसभा BJP4MP BJP4INDIA RDPrajapatiBJP rdprajapati BJP4…,0.0,1.0,0.0,0.0
